p8
VisualSearchTask
03/10/2015	15:05:00

Participant	Participant	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II
Group	Name	Name	Name	Name	Response	Key	Released	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Loc	Color
groupB	p8	BlueYellow_Block1	YB_dsright_1, 3	response_target_j	j	j	Pressed	j	C	728						SL	DC
groupB	p8	BlueYellow_Block1	YB_dsright_1, 3	response_cue	1	1	Pressed	1; e	C	1000						SL	DC
groupB	p8	BlueYellow_Block1	YB_dsleft_1, 5	response_target_f		g	Pressed	f	E	813						SL	DC
groupB	p8	BlueYellow_Block1	YB_dsleft_1, 5	response_cue	2	2	Pressed	1; e	E	1117						SL	DC
groupB	p8	BlueYellow_Block1	YB_dsright_1, 5	response_target_j	j	j	Pressed	j	C	856						SL	DC
groupB	p8	BlueYellow_Block1	YB_dsright_1, 5	response_cue	1	1	Pressed	1; e	C	1928						SL	DC
groupB	p8	BlueYellow_Block1	YB_NCRight, 10	response_target_j	j	j	Pressed	j	C	837							
groupB	p8	BlueYellow_Block1	YB_NCRight, 10	response_no_cue	1	1	Pressed	2; i	E	1653							
groupB	p8	BlueYellow_Block1	YB_sdleft_1, 8	response_target_f		g	Pressed	f	E	941						DL	SC
groupB	p8	BlueYellow_Block1	YB_sdleft_1, 8	response_cue	2	2	Pressed	1; e	E	4125						DL	SC
groupB	p8	BlueYellow_Block1	YB_sdright_1, 7	response_target_j	j	j	Pressed	j	C	685						DL	SC
groupB	p8	BlueYellow_Block1	YB_sdright_1, 7	response_cue	2	2	Pressed	1; e	E	1245						DL	SC
groupB	p8	BlueYellow_Block1	YB_ddleft_1, 3	response_target_f		g	Pressed	f	E	882						DL	DC
groupB	p8	BlueYellow_Block1	YB_ddleft_1, 3	response_cue	1	1	Pressed	1; e	C	1170						DL	DC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 4	response_target_f		g	Pressed	f	E	694						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 4	response_cue	1	1	Pressed	1; e	C	1046						SL	SC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 6	response_target_f	j	j	Pressed	f	E	327						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 6	response_cue	1	1	Pressed	1; e	C	3127						DL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 4	response_target_f		g	Pressed	f	E	667						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 4	response_cue	1	1	Pressed	1; e	C	1931						SL	DC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 1	response_target_f		g	Pressed	f	E	528						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 1	response_cue	1	1	Pressed	1; e	C	864						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 4	response_target_j	j	j	Pressed	j	C	635						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 4	response_cue	1	1	Pressed	1; e	C	1003						SL	SC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 6	response_target_j	j	j	Pressed	j	C	710						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 6	response_cue	1	1	Pressed	1; e	C	1030						DL	DC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 10	response_target_f		g	Pressed	f	E	869						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 10	response_cue	1	1	Pressed	1; e	C	1125						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 2	response_target_f		g	Pressed	f	E	746						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 2	response_cue	1	1	Pressed	1; e	C	1034						SL	SC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 7	response_target_j	j	j	Pressed	j	C	1068						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 7	response_cue	1	1	Pressed	1; e	C	1468						DL	DC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 7	response_target_f		g	Pressed	f	E	935						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 7	response_cue	1	1	Pressed	1; e	C	1287						DL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 5	response_target_j	j	j	Pressed	j	C	710						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 5	response_cue	1	1	Pressed	1; e	C	1014						SL	SC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 8	response_target_j	j	j	Pressed	j	C	817						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 8	response_cue	1	1	Pressed	1; e	C	1168						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 9	response_target_j	j	j	Pressed	j	C	791						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 9	response_cue	1	1	Pressed	1; e	C	5191						SL	DC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 4	response_target_f		g	Pressed	f	E	1016						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 4	response_cue	1	1	Pressed	1; e	C	1224						DL	SC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 7	response_target_f		g	Pressed	f	E	910						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 7	response_cue	1	1	Pressed	1; e	C	1198						DL	DC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 2	response_target_j	j	j	Pressed	j	C	1233						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 2	response_cue	1	1	Pressed	1; e	C	1536						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 5	response_target_f		g	Pressed	f	E	666						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 5	response_cue	1	1	Pressed	1; e	C	1770						SL	DC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 3	response_target_f		g	Pressed	f	E	616						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 3	response_cue	1	1	Pressed	1; e	C	872						DL	DC
groupB	p8	BlueYellow_Block2	YB_NCLeft, 7	response_target_f		g	Pressed	f	E	830							
groupB	p8	BlueYellow_Block2	YB_NCLeft, 7	response_no_cue	1	1	Pressed	2; i	E	1118							
groupB	p8	BlueYellow_Block2	YB_NCLeft, 3	response_target_f		g	Pressed	f	E	1313							
groupB	p8	BlueYellow_Block2	YB_NCLeft, 3	response_no_cue	1	1	Pressed	2; i	E	1569							
groupB	p8	BlueYellow_Block2	YB_NCRight, 2	response_target_j	j	j	Pressed	j	C	772							
groupB	p8	BlueYellow_Block2	YB_NCRight, 2	response_no_cue	1	1	Pressed	2; i	E	1061							
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 6	response_target_f		g	Pressed	f	E	689						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 6	response_cue	1	1	Pressed	1; e	C	1009						SL	DC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 10	response_target_j	j	j	Pressed	j	C	716						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 10	response_cue	1	1	Pressed	1; e	C	1068						SL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 5	response_target_j	j	j	Pressed	j	C	1215						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 5	response_cue	1	1	Pressed	1; e	C	1568						DL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 1	response_target_j	j	j	Pressed	j	C	739						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 1	response_cue	1	1	Pressed	1; e	C	995						SL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 8	response_target_j	j	j	Pressed	j	C	642						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 8	response_cue	1	1	Pressed	1; e	C	946						DL	SC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 2	response_target_f	j	j	Pressed	f	E	891						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 2	response_cue	1	1	Pressed	1; e	C	1307						SL	DC
groupB	p8	BlueYellow_Block2	YB_NCLeft, 10	response_target_f		g	Pressed	f	E	720							
groupB	p8	BlueYellow_Block2	YB_NCLeft, 10	response_no_cue	1	1	Pressed	2; i	E	976							
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 1	response_target_f		g	Pressed	f	E	691						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 1	response_cue	1	1	Pressed	1; e	C	995						SL	DC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 5	response_target_f		g	Pressed	f	E	625						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 5	response_cue	1	1	Pressed	1; e	C	865						SL	SC
groupB	p8	BlueYellow_Block2	YB_NCLeft, 4	response_target_f		g	Pressed	f	E	587							
groupB	p8	BlueYellow_Block2	YB_NCLeft, 4	response_no_cue	1	1	Pressed	2; i	E	875							
groupB	p8	BlueYellow_Block2	YB_NCRight, 4	response_target_j	j	j	Pressed	j	C	570							
groupB	p8	BlueYellow_Block2	YB_NCRight, 4	response_no_cue	1	1	Pressed	2; i	E	842							
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 4	response_target_f	j	j	Pressed	f	E	748						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 4	response_cue	1	1	Pressed	1; e	C	1084						DL	DC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 4	response_target_j	j	j	Pressed	j	C	591						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 4	response_cue	1	1	Pressed	1; e	C	847						SL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 4	response_target_j	j	j	Pressed	j	C	640						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 4	response_cue	1	1	Pressed	1; e	C	880						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 10	response_target_j	j	j	Pressed	j	C	732						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 10	response_cue	1	1	Pressed	1; e	C	1036						DL	DC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 3	response_target_f		g	Pressed	f	E	793						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 3	response_cue	1	1	Pressed	1; e	C	1065						DL	SC
groupB	p8	BlueYellow_Block2	YB_NCLeft, 8	response_target_f		g	Pressed	f	E	1050							
groupB	p8	BlueYellow_Block2	YB_NCLeft, 8	response_no_cue	2	2	Pressed	2; i	C	2202							
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 7	response_target_f		g	Pressed	f	E	960						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 7	response_cue	1	1	Pressed	1; e	C	1712						SL	SC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 7	response_target_j	j	j	Pressed	j	C	610						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 7	response_cue	2	2	Pressed	1; e	E	1026						SL	DC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 8	response_target_f		g	Pressed	f	E	936						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 8	response_cue	1	1	Pressed	1; e	C	1512						DL	DC
groupB	p8	BlueYellow_Block2	YB_NCLeft, 6	response_target_f		g	Pressed	f	E	883							
groupB	p8	BlueYellow_Block2	YB_NCLeft, 6	response_no_cue	2	2	Pressed	2; i	C	1699							
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 10	response_target_f		g	Pressed	f	E	773						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 10	response_cue	2	2	Pressed	1; e	E	1685						DL	DC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 8	response_target_j	j	j	Pressed	j	C	756						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 8	response_cue	2	2	Pressed	1; e	E	3140						SL	SC
groupB	p8	BlueYellow_Block2	YB_NCRight, 6	response_target_j	j	j	Pressed	j	C	1628							
groupB	p8	BlueYellow_Block2	YB_NCRight, 6	response_no_cue	2	2	Pressed	2; i	C	3468							
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 10	response_target_f		g	Pressed	f	E	806						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 10	response_cue	1	1	Pressed	1; e	C	1542						DL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 2	response_target_j	j	j	Pressed	j	C	942						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 2	response_cue	1	1	Pressed	1; e	C	1134						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 3	response_target_j	j	j	Pressed	j	C	1035						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 3	response_cue	2	2	Pressed	1; e	E	1227						SL	SC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 10	response_target_f		g	Pressed	f	E	994						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 10	response_cue	1	1	Pressed	1; e	C	1362						SL	DC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 6	response_target_f		g	Pressed	f	E	878						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 6	response_cue	1	1	Pressed	1; e	C	3790						DL	SC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 1	response_target_f		g	Pressed	f	E	723						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 1	response_cue	1	1	Pressed	1; e	C	2131						DL	DC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 3	response_target_j	j	j	Pressed	j	C	675						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 3	response_cue	1	1	Pressed	1; e	C	1043						SL	DC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 9	response_target_f		g	Pressed	f	E	693						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 9	response_cue	1	1	Pressed	1; e	C	1109						DL	DC
groupB	p8	BlueYellow_Block2	YB_NCLeft, 9	response_target_f		g	Pressed	f	E	649							
groupB	p8	BlueYellow_Block2	YB_NCLeft, 9	response_no_cue	2	2	Pressed	2; i	C	1032							
groupB	p8	BlueYellow_Block2	YB_dsright_2, 10	response_target_j	j	j	Pressed	j	C	754						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 10	response_cue	2	2	Pressed	1; e	E	1618						SL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 3	response_target_j	j	j	Pressed	j	C	651						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 3	response_cue	1	1	Pressed	1; e	C	1467						DL	DC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 6	response_target_j	j	j	Pressed	j	C	599						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 6	response_cue	2	2	Pressed	1; e	E	1943						DL	SC
groupB	p8	BlueYellow_Block2	YB_NCRight, 5	response_target_j	j	j	Pressed	j	C	672							
groupB	p8	BlueYellow_Block2	YB_NCRight, 5	response_no_cue	2	2	Pressed	2; i	C	1760							
groupB	p8	BlueYellow_Block2	YB_ssright_2, 6	response_target_j	j	j	Pressed	j	C	608						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 6	response_cue	2	2	Pressed	1; e	E	1312						SL	SC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 2	response_target_f		g	Pressed	f	E	775						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 2	response_cue	2	2	Pressed	1; e	E	1111						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 2	response_target_j	j	j	Pressed	j	C	569						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 2	response_cue	1	1	Pressed	1; e	C	969						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 5	response_target_j	j	j	Pressed	j	C	801						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 5	response_cue	2	2	Pressed	1; e	E	1777						DL	DC
groupB	p8	BlueYellow_Block2	YB_NCLeft, 5	response_target_f		g	Pressed	f	E	722							
groupB	p8	BlueYellow_Block2	YB_NCLeft, 5	response_no_cue	2	2	Pressed	2; i	C	1266							
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 9	response_target_f		g	Pressed	f	E	493						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 9	response_cue	1	1	Pressed	1; e	C	1021						SL	SC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 9	response_target_f		g	Pressed	f	E	502						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 9	response_cue	1	1	Pressed	1; e	C	2230						SL	DC
groupB	p8	BlueYellow_Block2	YB_NCRight, 3	response_target_j	j	j	Pressed	j	C	603							
groupB	p8	BlueYellow_Block2	YB_NCRight, 3	response_no_cue	2	2	Pressed	2; i	C	1052							
groupB	p8	BlueYellow_Block2	YB_ddright_2, 8	response_target_j	j	j	Pressed	j	C	644						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 8	response_cue	2	2	Pressed	1; e	E	964						DL	DC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 3	response_target_f		g	Pressed	f	E	904						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 3	response_cue	1	1	Pressed	1; e	C	1256						SL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 10	response_target_j	j	j	Pressed	j	C	785						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 10	response_cue	1	1	Pressed	1; e	C	1569						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 4	response_target_j	j	j	Pressed	j	C	592						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 4	response_cue	2	2	Pressed	1; e	E	1120						DL	SC
groupB	p8	BlueYellow_Block2	YB_NCRight, 7	response_target_j	j	j	Pressed	j	C	539							
groupB	p8	BlueYellow_Block2	YB_NCRight, 7	response_no_cue	2	2	Pressed	2; i	C	1179							
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 6	response_target_f		g	Pressed	f	E	675						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 6	response_cue	2	2	Pressed	1; e	E	1459						SL	SC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 2	response_target_f		g	Pressed	f	E	1087						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 2	response_cue	2	2	Pressed	1; e	E	1487						DL	SC
groupB	p8	BlueYellow_Block2	YB_NCRight, 1	response_target_j	j	j	Pressed	j	C	858							
groupB	p8	BlueYellow_Block2	YB_NCRight, 1	response_no_cue	2	2	Pressed	2; i	C	1450							
groupB	p8	BlueYellow_Block2	YB_dsright_2, 6	response_target_j	j	j	Pressed	j	C	735						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 6	response_cue	1	1	Pressed	1; e	C	2895						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 7	response_target_f		g	Pressed	f	E	712						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 7	response_cue	2	2	Pressed	1; e	E	1688						SL	DC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 9	response_target_j	j	j	Pressed	j	C	555						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 9	response_cue	1	1	Pressed	1; e	C	1195						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 8	response_target_f		g	Pressed	f	E	647						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 8	response_cue	1	1	Pressed	1; e	C	1575						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 5	response_target_f		g	Pressed	f	E	810						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 5	response_cue	1	1	Pressed	1; e	C	1386						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 1	response_target_j	j	j	Pressed	j	C	1685						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 1	response_cue	2	2	Pressed	1; e	E	3141						DL	SC
groupB	p8	BlueYellow_Block2	YB_NCLeft, 1	response_target_f		g	Pressed	f	E	711							
groupB	p8	BlueYellow_Block2	YB_NCLeft, 1	response_no_cue	2	2	Pressed	2; i	C	2055							
groupB	p8	BlueYellow_Block2	YB_ddright_2, 9	response_target_j	j	j	Pressed	j	C	714						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 9	response_cue	2	2	Pressed	1; e	E	1194						DL	DC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 1	response_target_f		g	Pressed	f	E	801						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 1	response_cue	2	2	Pressed	1; e	E	1153						DL	SC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 1	response_target_j	j	j	Pressed	j	C	746						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddright_2, 1	response_cue	2	2	Pressed	1; e	E	1050						DL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 3	response_target_f	j	j	Pressed	f	E	707						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 3	response_cue	1	1	Pressed	1; e	C	1283						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 8	response_target_f		g	Pressed	f	E	658						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsleft_2, 8	response_cue	1	1	Pressed	1; e	C	1266						SL	DC
groupB	p8	BlueYellow_Block2	YB_NCRight, 10	response_target_j	j	j	Pressed	j	C	634							
groupB	p8	BlueYellow_Block2	YB_NCRight, 10	response_no_cue	1	1	Pressed	2; i	E	1098							
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 5	response_target_f	j	j	Pressed	f	E	756						DL	DC
groupB	p8	BlueYellow_Block2	YB_ddleft_2, 5	response_cue	1	1	Pressed	1; e	C	1332						DL	DC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 8	response_target_f		g	Pressed	f	E	613						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssleft_2, 8	response_cue	2	2	Pressed	1; e	E	2725						SL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 3	response_target_j	j	j	Pressed	j	C	606						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 3	response_cue	1	1	Pressed	1; e	C	1278						DL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 9	response_target_j	j	j	Pressed	j	C	634						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 9	response_cue	1	1	Pressed	1; e	C	1114						SL	SC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 5	response_target_j	j	j	Pressed	j	C	656						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 5	response_cue	1	1	Pressed	1; e	C	1168						SL	DC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 2	response_target_j	j	j	Pressed	j	C	771						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 2	response_cue	1	1	Pressed	1; e	C	1379						DL	SC
groupB	p8	BlueYellow_Block2	YB_NCRight, 8	response_target_j	j	j	Pressed	j	C	679							
groupB	p8	BlueYellow_Block2	YB_NCRight, 8	response_no_cue	2	2	Pressed	2; i	C	1159							
groupB	p8	BlueYellow_Block2	YB_NCLeft, 2	response_target_f		g	Pressed	f	E	725							
groupB	p8	BlueYellow_Block2	YB_NCLeft, 2	response_no_cue	2	2	Pressed	2; i	C	1301							
groupB	p8	BlueYellow_Block2	YB_NCRight, 9	response_target_j	j	j	Pressed	j	C	691							
groupB	p8	BlueYellow_Block2	YB_NCRight, 9	response_no_cue	2	2	Pressed	2; i	C	2227							
groupB	p8	BlueYellow_Block2	YB_sdright_2, 7	response_target_j	j	j	Pressed	j	C	608						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdright_2, 7	response_cue	1	1	Pressed	1; e	C	1264						DL	SC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 1	response_target_j		g	Pressed	j	E	692						SL	DC
groupB	p8	BlueYellow_Block2	YB_dsright_2, 1	response_cue	2	2	Pressed	1; e	E	2004						SL	DC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 9	response_target_f		g	Pressed	f	E	679						DL	SC
groupB	p8	BlueYellow_Block2	YB_sdleft_2, 9	response_cue	1	1	Pressed	1; e	C	6071						DL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 7	response_target_j	j	j	Pressed	j	C	598						SL	SC
groupB	p8	BlueYellow_Block2	YB_ssright_2, 7	response_cue	2	2	Pressed	1; e	E	2630						SL	SC
groupB	p8	RedGreen_Block1	RG_dsleft_1, 4	response_target_f	f	f	Pressed	f	C	913						SL	DC
groupB	p8	RedGreen_Block1	RG_dsleft_1, 4	response_cue	1	1	Pressed	1; e	C	1681						SL	DC
groupB	p8	RedGreen_Block1	RG_ssleft_1, 4	response_target_f	f	f	Pressed	f	C	684						SL	SC
groupB	p8	RedGreen_Block1	RG_ssleft_1, 4	response_cue	1	1	Pressed	1; e	C	1180						SL	SC
groupB	p8	RedGreen_Block1	RG_ddright_1, 3	response_target_j	j	j	Pressed	j	C	771						DL	DC
groupB	p8	RedGreen_Block1	RG_ddright_1, 3	response_cue	1	1	Pressed	1; e	C	1059						DL	DC
groupB	p8	RedGreen_Block1	RG_ddleft_1, 7	response_target_f	f	f	Pressed	f	C	716						DL	DC
groupB	p8	RedGreen_Block1	RG_ddleft_1, 7	response_cue	1	1	Pressed	1; e	C	1324						DL	DC
groupB	p8	RedGreen_Block1	RG_ssright_1, 2	response_target_j	j	j	Pressed	j	C	552						SL	SC
groupB	p8	RedGreen_Block1	RG_ssright_1, 2	response_cue	1	1	Pressed	1; e	C	840						SL	SC
groupB	p8	RedGreen_Block1	RG_ssright_1, 8	response_target_j	j	j	Pressed	j	C	797						SL	SC
groupB	p8	RedGreen_Block1	RG_ssright_1, 8	response_cue	1	1	Pressed	1; e	C	1037						SL	SC
groupB	p8	RedGreen_Block1	RG_NCRight, 7	response_target_j	j	j	Pressed	j	C	581							
groupB	p8	RedGreen_Block1	RG_NCRight, 7	response_no_cue	1	1	Pressed	2; i	E	805							
groupB	p8	RedGreen_Block1	RG_NCRight, 8	response_target_j	j	j	Pressed	j	C	612							
groupB	p8	RedGreen_Block1	RG_NCRight, 8	response_no_cue	2	2	Pressed	2; i	C	900							
groupB	p8	RedGreen_Block1	RG_ssleft_1, 7	response_target_f	f	f	Pressed	f	C	822						SL	SC
groupB	p8	RedGreen_Block1	RG_ssleft_1, 7	response_cue	1	1	Pressed	1; e	C	4694						SL	SC
groupB	p8	RedGreen_Block1	RG_dsright_1, 8	response_target_j	j	j	Pressed	j	C	682						SL	DC
groupB	p8	RedGreen_Block1	RG_dsright_1, 8	response_cue	1	1	Pressed	1; e	C	1578						SL	DC
groupB	p8	RedGreen_Block1	RG_sdleft_1, 2	response_target_f	f	f	Pressed	f	C	873						DL	SC
groupB	p8	RedGreen_Block1	RG_sdleft_1, 2	response_cue	1	1	Pressed	1; e	C	1257						DL	SC
groupB	p8	RedGreen_Block1	RG_ddright_1, 1	response_target_j	j	j	Pressed	j	C	623						DL	DC
groupB	p8	RedGreen_Block1	RG_ddright_1, 1	response_cue	2	2	Pressed	1; e	E	2047						DL	DC
groupB	p8	RedGreen_Block1	RG_dsright_1, 7	response_target_j	j	j	Pressed	j	C	738						SL	DC
groupB	p8	RedGreen_Block1	RG_dsright_1, 7	response_cue	1	1	Pressed	1; e	C	3314						SL	DC
groupB	p8	RedGreen_Block1	RG_sdleft_1, 1	response_target_f	f	f	Pressed	f	C	1579						DL	SC
groupB	p8	RedGreen_Block1	RG_sdleft_1, 1	response_cue	1	1	Pressed	1; e	C	3403						DL	SC
