p5
VisualSearchTaskr
03/04/2015	13:57:33

Participant	Participant	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II
Group	Name	Name	Name	Name	Response	Key	Released	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Loc	Color
GroupA	p5	RedGreen_Block1	RG_ssright_1, 7	response_target_j	j	j	Pressed	j	C	1347						SL	SC
GroupA	p5	RedGreen_Block1	RG_ssright_1, 7	response_cue	1	1	Pressed	1	C	1644						SL	SC
GroupA	p5	RedGreen_Block2	RG_NCRight, 10	response_target_j	j	j	Pressed	j	C	893							
GroupA	p5	RedGreen_Block2	RG_NCRight, 10	response_no_cue	1	1	Pressed	2	E	1133							
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 6	response_target_f	f	f	Pressed	f	C	1068						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 6	response_cue	1	1	Pressed	1	C	1300						DL	DC
GroupA	p5	RedGreen_Block2	RG_NCLeft, 8	response_target_f	j	j	Pressed	f	E	899							
GroupA	p5	RedGreen_Block2	RG_NCLeft, 8	response_no_cue	1	1	Pressed	2	E	1148							
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 3	response_target_f	f	f	Pressed	f	C	858						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 3	response_cue	1	1	Pressed	1	C	1146						SL	DC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 9	response_target_j	j	j	Pressed	j	C	652						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 9	response_cue	1	1	Pressed	1	C	924						SL	SC
GroupA	p5	RedGreen_Block2	RG_NCLeft, 5	response_target_f	f	f	Pressed	f	C	938							
GroupA	p5	RedGreen_Block2	RG_NCLeft, 5	response_no_cue	1	1	Pressed	2	E	1211							
GroupA	p5	RedGreen_Block2	RG_ddright_2, 3	response_target_j	f	f	Pressed	j	E	1583						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 3	response_cue	1	1	Pressed	1	C	1863						DL	DC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 8	response_target_j	j	j	Pressed	j	C	839						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 8	response_cue	1	1	Pressed	1	C	1111						SL	SC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 10	response_target_f	j	j	Pressed	f	E	1034						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 10	response_cue	1	1	Pressed	1	C	1282						DL	SC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 10	response_target_j	j	j	Pressed	j	C	851						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 10	response_cue	1	1	Pressed	1	C	1131						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 1	response_target_j	j	j	Pressed	j	C	1883						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 1	response_cue	1	1	Pressed	1	C	2131						SL	DC
GroupA	p5	RedGreen_Block2	RG_NCRight, 8	response_target_j	j	j	Pressed	j	C	1975							
GroupA	p5	RedGreen_Block2	RG_NCRight, 8	response_no_cue	2	2	Pressed	2	C	2391							
GroupA	p5	RedGreen_Block2	RG_ssright_2, 2	response_target_j	j	j	Pressed	j	C	1549						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 2	response_cue	1	1	Pressed	1	C	1781						SL	SC
GroupA	p5	RedGreen_Block2	RG_NCLeft, 10	response_target_f	f	f	Pressed	f	C	1597							
GroupA	p5	RedGreen_Block2	RG_NCLeft, 10	response_no_cue	1	1	Pressed	2	E	1861							
GroupA	p5	RedGreen_Block2	RG_NCRight, 2	response_target_j	j	j	Pressed	j	C	1089							
GroupA	p5	RedGreen_Block2	RG_NCRight, 2	response_no_cue	2	2	Pressed	2	C	1793							
GroupA	p5	RedGreen_Block2	RG_NCLeft, 6	response_target_f	f	f	Pressed	f	C	2352							
GroupA	p5	RedGreen_Block2	RG_NCLeft, 6	response_no_cue	1	1	Pressed	2	E	2632							
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 2	response_target_f	f	f	Pressed	f	C	1099						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 2	response_cue	1	1	Pressed	1	C	1395						SL	SC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 6	response_target_f	j	j	Pressed	f	E	1387						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 6	response_cue	1	1	Pressed	1	C	1659						DL	SC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 8	response_target_j	j	j	Pressed	j	C	1120						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 8	response_cue	1	1	Pressed	1	C	1384						DL	DC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 3	response_target_f	f	f	Pressed	f	C	753						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 3	response_cue	1	1	Pressed	1	C	1009						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 7	response_target_j	j	j	Pressed	j	C	524						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 7	response_cue	1	1	Pressed	1	C	780						SL	SC
GroupA	p5	RedGreen_Block2	RG_NCRight, 6	response_target_j	j	j	Pressed	j	C	769							
GroupA	p5	RedGreen_Block2	RG_NCRight, 6	response_no_cue	1	1	Pressed	2	E	1049							
GroupA	p5	RedGreen_Block2	RG_sdright_2, 3	response_target_j	f	f	Pressed	j	E	1103						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 3	response_cue	1	1	Pressed	1	C	1431						DL	SC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 9	response_target_f	f	f	Pressed	f	C	1546						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 9	response_cue	2	2	Pressed	1	E	1826						DL	DC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 9	response_target_f	f	f	Pressed	f	C	1043						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 9	response_cue	1	1	Pressed	1	C	1315						SL	SC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 1	response_target_j	f	f	Pressed	j	E	919						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 1	response_cue	1	1	Pressed	1	C	1191						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 7	response_target_f	f	f	Pressed	f	C	1069						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 7	response_cue	1	1	Pressed	1	C	1365						DL	DC
GroupA	p5	RedGreen_Block2	RG_NCRight, 9	response_target_j	f	f	Pressed	j	E	749							
GroupA	p5	RedGreen_Block2	RG_NCRight, 9	response_no_cue	1	1	Pressed	2	E	1053							
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 3	response_target_f	f	f	Pressed	f	C	915						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 3	response_cue	1	1	Pressed	1	C	1195						DL	SC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 10	response_target_f	f	f	Pressed	f	C	1106						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 10	response_cue	1	1	Pressed	1	C	1394						DL	DC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 1	response_target_j	f	f	Pressed	j	E	1246						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 1	response_cue	1	1	Pressed	1	C	1534						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 4	response_target_f	f	f	Pressed	f	C	1072						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 4	response_cue	1	1	Pressed	1	C	1368						DL	SC
GroupA	p5	RedGreen_Block2	RG_NCRight, 4	response_target_j	f	f	Pressed	j	E	834							
GroupA	p5	RedGreen_Block2	RG_NCRight, 4	response_no_cue	2	2	Pressed	2	C	1481							
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 4	response_target_f	f	f	Pressed	f	C	869						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 4	response_cue	1	1	Pressed	1	C	1437						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 10	response_target_f	f	f	Pressed	f	C	722						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 10	response_cue	1	1	Pressed	1	C	970						SL	DC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 2	response_target_j	f	f	Pressed	j	E	1017						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 2	response_cue	1	1	Pressed	1	C	1289						DL	SC
GroupA	p5	RedGreen_Block2	RG_NCRight, 1	response_target_j	f	f	Pressed	j	E	842							
GroupA	p5	RedGreen_Block2	RG_NCRight, 1	response_no_cue	1	1	Pressed	2	E	1098							
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 5	response_target_f	f	f	Pressed	f	C	1863						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 5	response_cue	1	1	Pressed	1	C	2127						SL	SC
GroupA	p5	RedGreen_Block2	RG_NCRight, 3	response_target_j	j	j	Pressed	j	C	1055							
GroupA	p5	RedGreen_Block2	RG_NCRight, 3	response_no_cue	1	1	Pressed	2	E	1367							
GroupA	p5	RedGreen_Block2	RG_dsright_2, 6	response_target_j	j	j	Pressed	j	C	973						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 6	response_cue	1	1	Pressed	1	C	1269						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 4	response_target_j	j	j	Pressed	j	C	1061						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 4	response_cue	1	1	Pressed	1	C	1349						SL	DC
GroupA	p5	RedGreen_Block2	RG_NCRight, 7	response_target_j	j	j	Pressed	j	C	834							
GroupA	p5	RedGreen_Block2	RG_NCRight, 7	response_no_cue	1	1	Pressed	2	E	1114							
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 1	response_target_f	f	f	Pressed	f	C	859						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 1	response_cue	1	1	Pressed	1	C	1163						SL	SC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 2	response_target_j	f	f	Pressed	j	E	1549						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 2	response_cue	1	1	Pressed	1	C	1797						DL	DC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 9	response_target_j	f	f	Pressed	j	E	739						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 9	response_cue	1	1	Pressed	1	C	1011						DL	SC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 5	response_target_j	j	j	Pressed	j	C	784						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 5	response_cue	1	1	Pressed	1	C	1024						DL	DC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 7	response_target_f	f	f	Pressed	f	C	1302						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 7	response_cue	1	1	Pressed	1	C	1534						DL	SC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 1	response_target_j	f	f	Pressed	j	E	1004						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 1	response_cue	1	1	Pressed	1	C	1292						SL	SC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 7	response_target_j	f	f	Pressed	j	E	787						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 7	response_cue	1	1	Pressed	1	C	1011						DL	SC
GroupA	p5	RedGreen_Block2	RG_NCLeft, 2	response_target_f	f	f	Pressed	f	C	852							
GroupA	p5	RedGreen_Block2	RG_NCLeft, 2	response_no_cue	1	1	Pressed	2	E	1084							
GroupA	p5	RedGreen_Block2	RG_dsright_2, 7	response_target_j	j	j	Pressed	j	C	552						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 7	response_cue	1	1	Pressed	1	C	824						SL	DC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 3	response_target_f	f	f	Pressed	f	C	1034						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 3	response_cue	1	1	Pressed	1	C	1242						DL	DC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 2	response_target_f	j	j	Pressed	f	E	1604						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 2	response_cue	1	1	Pressed	1	C	1820						DL	SC
GroupA	p5	RedGreen_Block2	RG_NCLeft, 4	response_target_f	f	f	Pressed	f	C	1350							
GroupA	p5	RedGreen_Block2	RG_NCLeft, 4	response_no_cue	2	2	Pressed	2	C	1614							
GroupA	p5	RedGreen_Block2	RG_ddright_2, 10	response_target_j	j	j	Pressed	j	C	1375						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 10	response_cue	1	1	Pressed	1	C	1743						DL	DC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 6	response_target_j	j	j	Pressed	j	C	933						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 6	response_cue	1	1	Pressed	1	C	1229						DL	SC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 5	response_target_f	f	f	Pressed	f	C	1056						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 5	response_cue	1	1	Pressed	1	C	1272						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 2	response_target_f	f	f	Pressed	f	C	824						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 2	response_cue	1	1	Pressed	1	C	1056						SL	DC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 4	response_target_j	j	j	Pressed	j	C	835						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 4	response_cue	1	1	Pressed	1	C	1075						SL	SC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 7	response_target_j	j	j	Pressed	j	C	1075						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 7	response_cue	1	1	Pressed	1	C	1323						DL	DC
GroupA	p5	RedGreen_Block2	RG_NCLeft, 7	response_target_f	1	1	Pressed	f	E	1123							
GroupA	p5	RedGreen_Block2	RG_NCLeft, 7	response_no_cue	f	f	Pressed	2	E	1603							
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 6	response_target_f	f	f	Pressed	f	C	2798						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 6	response_cue	1	1	Pressed	1	C	3022						SL	DC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 6	response_target_j	j	j	Pressed	j	C	628						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 6	response_cue	1	1	Pressed	1	C	860						SL	SC
GroupA	p5	RedGreen_Block2	RG_NCLeft, 1	response_target_f	f	f	Pressed	f	C	1002							
GroupA	p5	RedGreen_Block2	RG_NCLeft, 1	response_no_cue	1	1	Pressed	2	E	1282							
GroupA	p5	RedGreen_Block2	RG_sdright_2, 8	response_target_j	j	j	Pressed	j	C	770						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 8	response_cue	1	1	Pressed	1	C	1018						DL	SC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 8	response_target_f	j	j	Pressed	f	E	926						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 8	response_cue	1	1	Pressed	1	C	1238						DL	DC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 3	response_target_j	j	j	Pressed	j	C	605						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 3	response_cue	1	1	Pressed	1	C	965						SL	SC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 10	response_target_j	j	j	Pressed	j	C	688						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 10	response_cue	1	1	Pressed	1	C	896						DL	SC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 5	response_target_f	f	f	Pressed	f	C	1189						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 5	response_cue	1	1	Pressed	1	C	1453						DL	DC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 8	response_target_f	f	f	Pressed	f	C	1022						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 8	response_cue	1	1	Pressed	1	C	1246						SL	SC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 8	response_target_f	f	f	Pressed	f	C	884						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 8	response_cue	1	1	Pressed	1	C	1164						DL	SC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 5	response_target_j	j	j	Pressed	j	C	606						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 5	response_cue	1	1	Pressed	1	C	862						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 10	response_target_j	j	j	Pressed	j	C	680						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssright_2, 10	response_cue	1	1	Pressed	1	C	936						SL	SC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 9	response_target_f	f	f	Pressed	f	C	706						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 9	response_cue	1	1	Pressed	1	C	978						SL	DC
GroupA	p5	RedGreen_Block2	RG_NCLeft, 3	response_target_f	j	j	Pressed	f	E	1588							
GroupA	p5	RedGreen_Block2	RG_NCLeft, 3	response_no_cue	2	2	Pressed	2	C	1948							
GroupA	p5	RedGreen_Block2	RG_sdright_2, 4	response_target_j	f	f	Pressed	j	E	1001						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 4	response_cue	1	1	Pressed	1	C	1225						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 5	response_target_j	j	j	Pressed	j	C	898						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdright_2, 5	response_cue	1	1	Pressed	1	C	1090						DL	SC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 6	response_target_j	j	j	Pressed	j	C	1456						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 6	response_cue	1	1	Pressed	1	C	1672						DL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 2	response_target_j	j	j	Pressed	j	C	547						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 2	response_cue	1	1	Pressed	1	C	779						SL	DC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 10	response_target_f	f	f	Pressed	f	C	809						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 10	response_cue	1	1	Pressed	1	C	1065						SL	SC
GroupA	p5	RedGreen_Block2	RG_NCLeft, 9	response_target_f	f	f	Pressed	f	C	1125							
GroupA	p5	RedGreen_Block2	RG_NCLeft, 9	response_no_cue	1	1	Pressed	2	E	1413							
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 4	response_target_f	f	f	Pressed	f	C	851						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 4	response_cue	1	1	Pressed	1	C	1091						SL	SC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 7	response_target_f	f	f	Pressed	f	C	888						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 7	response_cue	1	1	Pressed	1	C	1184						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 5	response_target_j	j	j	Pressed	j	C	878						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 5	response_cue	1	1	Pressed	1	C	1110						SL	DC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 6	response_target_f	f	f	Pressed	f	C	678						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 6	response_cue	1	1	Pressed	1	C	958						SL	SC
GroupA	p5	RedGreen_Block2	RG_NCRight, 5	response_target_j	j	j	Pressed	j	C	787							
GroupA	p5	RedGreen_Block2	RG_NCRight, 5	response_no_cue	1	1	Pressed	2	E	1003							
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 1	response_target_f	f	f	Pressed	f	C	750						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 1	response_cue	1	1	Pressed	1	C	998						SL	DC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 5	response_target_f	f	f	Pressed	f	C	1585						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 5	response_cue	1	1	Pressed	1	C	1857						DL	SC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 8	response_target_j	j	j	Pressed	j	C	979						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 8	response_cue	1	1	Pressed	1	C	1283						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 3	response_target_j	j	j	Pressed	j	C	975						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 3	response_cue	1	1	Pressed	1	C	1175						SL	DC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 9	response_target_f	j	j	Pressed	f	E	844						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 9	response_cue	1	1	Pressed	1	C	1132						DL	SC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 4	response_target_f	j	j	Pressed	f	E	974						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 4	response_cue	1	1	Pressed	1	C	1214						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 4	response_target_j	j	j	Pressed	j	C	875						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 4	response_cue	1	1	Pressed	1	C	1059						DL	DC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 8	response_target_f	j	j	Pressed	f	E	843						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsleft_2, 8	response_cue	1	1	Pressed	1	C	1027						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 9	response_target_j	j	j	Pressed	j	C	903						SL	DC
GroupA	p5	RedGreen_Block2	RG_dsright_2, 9	response_cue	1	1	Pressed	1	C	1175						SL	DC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 1	response_target_f	j	j	Pressed	f	E	696						DL	SC
GroupA	p5	RedGreen_Block2	RG_sdleft_2, 1	response_cue	1	1	Pressed	1	C	960						DL	SC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 7	response_target_f	f	f	Pressed	f	C	1050						SL	SC
GroupA	p5	RedGreen_Block2	RG_ssleft_2, 7	response_cue	1	1	Pressed	1	C	1370						SL	SC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 1	response_target_f	j	j	Pressed	f	E	871						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 1	response_cue	1	1	Pressed	1	C	1167						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 9	response_target_j	j	j	Pressed	j	C	1064						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddright_2, 9	response_cue	1	1	Pressed	1	C	1336						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 2	response_target_f	f	f	Pressed	f	C	1254						DL	DC
GroupA	p5	RedGreen_Block2	RG_ddleft_2, 2	response_cue	1	1	Pressed	1	C	1566						DL	DC
GroupA	p5	BlueYellow_Block1	YB_dsleft_1, 1	response_target_f	f	f	Pressed	f	C	1207						SL	DC
GroupA	p5	BlueYellow_Block1	YB_dsleft_1, 1	response_cue	1	1	Pressed	1	C	1519						SL	DC
GroupA	p5	BlueYellow_Block1	YB_NCRight, 4	response_target_j		k	Pressed	j	E	779							
GroupA	p5	BlueYellow_Block1	YB_NCRight, 4	response_no_cue	1	1	Pressed	2	E	1067							
GroupA	p5	BlueYellow_Block1	YB_ddright_1, 7	response_target_j		k	Pressed	j	E	879						DL	DC
GroupA	p5	BlueYellow_Block1	YB_ddright_1, 7	response_cue	1	1	Pressed	1	C	1095						DL	DC
GroupA	p5	BlueYellow_Block1	YB_ssleft_1, 2	response_target_f	f	f	Pressed	f	C	643						SL	SC
GroupA	p5	BlueYellow_Block1	YB_ssleft_1, 2	response_cue	1	1	Pressed	1	C	891						SL	SC
GroupA	p5	BlueYellow_Block1	YB_dsright_1, 7	response_target_j		k	Pressed	j	E	657						SL	DC
GroupA	p5	BlueYellow_Block1	YB_dsright_1, 7	response_cue	1	1	Pressed	1	C	977						SL	DC
GroupA	p5	BlueYellow_Block1	YB_sdright_1, 6	response_target_j	f	f	Pressed	j	E	807						DL	SC
GroupA	p5	BlueYellow_Block1	YB_sdright_1, 6	response_cue	1	1	Pressed	1	C	1103						DL	SC
GroupA	p5	BlueYellow_Block1	YB_dsright_1, 5	response_target_j		k	Pressed	j	E	734						SL	DC
GroupA	p5	BlueYellow_Block1	YB_dsright_1, 5	response_cue	1	1	Pressed	1	C	982						SL	DC
GroupA	p5	BlueYellow_Block1	YB_ddright_1, 9	response_target_j	f	f	Pressed	j	E	1203						DL	DC
GroupA	p5	BlueYellow_Block1	YB_ddright_1, 9	response_cue	1	1	Pressed	1	C	1427						DL	DC
GroupA	p5	BlueYellow_Block1	YB_ssleft_1, 1	response_target_f	f	f	Pressed	f	C	627						SL	SC
GroupA	p5	BlueYellow_Block1	YB_ssleft_1, 1	response_cue	1	1	Pressed	1	C	859						SL	SC
GroupA	p5	BlueYellow_Block1	YB_dsright_1, 3	response_target_j		k	Pressed	j	E	628						SL	DC
GroupA	p5	BlueYellow_Block1	YB_dsright_1, 3	response_cue	1	1	Pressed	1	C	844						SL	DC
GroupA	p5	BlueYellow_Block1	YB_dsright_1, 2	response_target_j		k	Pressed	j	E	1019						SL	DC
GroupA	p5	BlueYellow_Block1	YB_dsright_1, 2	response_cue	1	1	Pressed	1	C	1243						SL	DC
GroupA	p5	BlueYellow_Block1	YB_NCLeft, 7	response_target_f	f	f	Pressed	f	C	1418							
GroupA	p5	BlueYellow_Block1	YB_NCLeft, 7	response_no_cue	2	2	Pressed	2	C	1874							
GroupA	p5	BlueYellow_Block1	YB_ssleft_1, 8	response_target_f	f	f	Pressed	f	C	682						SL	SC
GroupA	p5	BlueYellow_Block1	YB_ssleft_1, 8	response_cue	1	1	Pressed	1	C	906						SL	SC
GroupA	p5	BlueYellow_Block1	YB_ddright_1, 10	response_target_j	f	f	Pressed	j	E	1110						DL	DC
GroupA	p5	BlueYellow_Block1	YB_ddright_1, 10	response_cue	1	1	Pressed	1	C	1318						DL	DC
GroupA	p5	BlueYellow_Block1	YB_ddleft_1, 9	response_target_f	f	f	Pressed	f	C	712						DL	DC
GroupA	p5	BlueYellow_Block1	YB_ddleft_1, 9	response_cue	1	1	Pressed	1	C	968						DL	DC
GroupA	p5	BlueYellow_Block1	YB_NCLeft, 9	response_target_f	f	f	Pressed	f	C	716							
GroupA	p5	BlueYellow_Block1	YB_NCLeft, 9	response_no_cue	1	1	Pressed	2	E	924							
GroupA	p5	BlueYellow_Block1	YB_sdright_1, 8	response_target_j		k	Pressed	j	E	1054						DL	SC
GroupA	p5	BlueYellow_Block1	YB_sdright_1, 8	response_cue	1	1	Pressed	1	C	1286						DL	SC
GroupA	p5	BlueYellow_Block1	YB_ssright_1, 9	response_target_j	f	f	Pressed	j	E	2562						SL	SC
GroupA	p5	BlueYellow_Block1	YB_ssright_1, 9	response_cue	2	2	Pressed	1	E	2930						SL	SC
GroupA	p5	BlueYellow_Block1	YB_NCRight, 10	response_target_j	f	f	Pressed	j	E	1768							
GroupA	p5	BlueYellow_Block1	YB_NCRight, 10	response_no_cue	2	2	Pressed	2	C	2096							
GroupA	p5	BlueYellow_Block1	YB_ssright_1, 5	response_target_j		k	Pressed	j	E	783						SL	SC
GroupA	p5	BlueYellow_Block1	YB_ssright_1, 5	response_cue	1	1	Pressed	1	C	1047						SL	SC
GroupA	p5	BlueYellow_Block1	YB_sdleft_1, 2	response_target_f	f	f	Pressed	f	C	829						DL	SC
